sim	freq	amp
/sims/126.csv	2	0.41333333333333333
/sims/127.csv	2	0.4166666666666667
/sims/128.csv	2	0.42
/sims/129.csv	2	0.42333333333333334
/sims/130.csv	2	0.4266666666666667
/sims/131.csv	2	0.43
/sims/132.csv	2	0.43333333333333335
/sims/133.csv	2	0.4366666666666667
/sims/134.csv	2	0.44
/sims/135.csv	2	0.44333333333333336
/sims/136.csv	2	0.4466666666666667
/sims/137.csv	2	0.45
/sims/138.csv	2	0.4533333333333333
/sims/139.csv	2	0.4566666666666667
/sims/140.csv	2	0.45999999999999996
/sims/141.csv	2	0.4633333333333334
/sims/142.csv	2	0.4666666666666666
/sims/143.csv	2	0.47000000000000003
/sims/144.csv	2	0.47333333333333333
/sims/145.csv	2	0.4766666666666666
/sims/146.csv	2	0.48
/sims/147.csv	2	0.48333333333333334
/sims/148.csv	2	0.48666666666666664
/sims/149.csv	2	0.49
/sims/150.csv	2	0.49333333333333335
/sims/151.csv	2	0.49666666666666665
/sims/152.csv	2	0.5
/sims/153.csv	2	0.5033333333333333
/sims/154.csv	2	0.5066666666666667
/sims/155.csv	2	0.51
/sims/156.csv	2	0.5133333333333333
/sims/157.csv	2	0.5166666666666667
/sims/158.csv	2	0.52
/sims/159.csv	2	0.5233333333333333
/sims/160.csv	2	0.5266666666666667
/sims/161.csv	2	0.5299999999999999
/sims/162.csv	2	0.5333333333333333
/sims/163.csv	2	0.5366666666666666
/sims/164.csv	2	0.54
/sims/165.csv	2	0.5433333333333333
/sims/166.csv	2	0.5466666666666667
/sims/167.csv	2	0.5499999999999999
/sims/168.csv	2	0.5533333333333333
/sims/169.csv	2	0.5566666666666666
/sims/170.csv	2	0.56
/sims/171.csv	2	0.5633333333333334
/sims/172.csv	2	0.5666666666666668
/sims/173.csv	2	0.57
/sims/174.csv	2	0.5733333333333334
/sims/175.csv	2	0.5766666666666667
/sims/176.csv	2	0.58
/sims/177.csv	2	0.5833333333333334
/sims/178.csv	2	0.5866666666666667
/sims/179.csv	2	0.59
/sims/180.csv	2	0.5933333333333334
/sims/181.csv	2	0.5966666666666667
/sims/182.csv	2	0.6
/sims/183.csv	2	0.6033333333333334
/sims/184.csv	2	0.6066666666666667
/sims/185.csv	2	0.61
/sims/186.csv	2	0.6133333333333333
/sims/187.csv	2	0.6166666666666667
/sims/188.csv	2	0.62
/sims/189.csv	2	0.6233333333333334
/sims/190.csv	2	0.6266666666666666
/sims/191.csv	2	0.63
/sims/192.csv	2	0.6333333333333333
/sims/193.csv	2	0.6366666666666667
/sims/194.csv	2	0.64
/sims/195.csv	2	0.6433333333333334
/sims/196.csv	2	0.6466666666666666
/sims/197.csv	2	0.65
/sims/198.csv	2	0.6533333333333333
/sims/199.csv	2	0.6566666666666666
/sims/200.csv	2	0.66
/sims/201.csv	2	0.6633333333333333
/sims/202.csv	2	0.6666666666666666
/sims/203.csv	3	0.3333333333333333
/sims/204.csv	3	0.33666666666666667
/sims/205.csv	3	0.34
/sims/206.csv	3	0.3433333333333333
/sims/207.csv	3	0.3466666666666667
/sims/208.csv	3	0.35000000000000003
/sims/209.csv	3	0.35333333333333333
/sims/210.csv	3	0.3566666666666667
/sims/211.csv	3	0.36000000000000004
/sims/212.csv	3	0.36333333333333334
/sims/213.csv	3	0.3666666666666667
/sims/214.csv	3	0.37000000000000005
/sims/215.csv	3	0.37333333333333335
/sims/216.csv	3	0.37666666666666665
/sims/217.csv	3	0.38000000000000006
/sims/218.csv	3	0.3833333333333333
/sims/219.csv	3	0.38666666666666666
/sims/220.csv	3	0.38999999999999996
/sims/221.csv	3	0.3933333333333333
/sims/222.csv	3	0.39666666666666667
/sims/223.csv	3	0.39999999999999997
/sims/224.csv	3	0.4033333333333333
/sims/225.csv	3	0.4066666666666667
/sims/226.csv	3	0.41
/sims/227.csv	3	0.41333333333333333
/sims/228.csv	3	0.4166666666666667
/sims/229.csv	3	0.42
/sims/230.csv	3	0.42333333333333334
/sims/231.csv	3	0.4266666666666667
/sims/232.csv	3	0.43
/sims/233.csv	3	0.43333333333333335
/sims/234.csv	3	0.4366666666666667
/sims/235.csv	3	0.44
/sims/236.csv	3	0.44333333333333336
/sims/237.csv	3	0.4466666666666667
/sims/238.csv	3	0.45
/sims/239.csv	3	0.4533333333333333
/sims/240.csv	3	0.4566666666666667
/sims/241.csv	3	0.45999999999999996
/sims/242.csv	3	0.4633333333333334
/sims/243.csv	3	0.4666666666666666
/sims/244.csv	3	0.47000000000000003
/sims/245.csv	3	0.47333333333333333
/sims/246.csv	3	0.4766666666666666
/sims/247.csv	3	0.48
/sims/248.csv	3	0.48333333333333334
/sims/249.csv	3	0.48666666666666664
/sims/250.csv	3	0.49
/sims/251.csv	3	0.49333333333333335
/sims/252.csv	3	0.49666666666666665
/sims/253.csv	3	0.5
/sims/254.csv	3	0.5033333333333333
/sims/255.csv	3	0.5066666666666667
/sims/256.csv	3	0.51
/sims/257.csv	3	0.5133333333333333
/sims/258.csv	3	0.5166666666666667
/sims/259.csv	3	0.52
/sims/260.csv	3	0.5233333333333333
/sims/261.csv	3	0.5266666666666667
/sims/262.csv	3	0.5299999999999999
/sims/263.csv	3	0.5333333333333333
/sims/264.csv	3	0.5366666666666666
/sims/265.csv	3	0.54
/sims/266.csv	3	0.5433333333333333
/sims/267.csv	3	0.5466666666666667
/sims/268.csv	3	0.5499999999999999
/sims/269.csv	3	0.5533333333333333
/sims/270.csv	3	0.5566666666666666
/sims/271.csv	3	0.56
/sims/272.csv	3	0.5633333333333334
/sims/273.csv	3	0.5666666666666668
/sims/274.csv	3	0.57
/sims/275.csv	3	0.5733333333333334
/sims/276.csv	3	0.5766666666666667
/sims/277.csv	3	0.58
/sims/278.csv	3	0.5833333333333334
/sims/279.csv	3	0.5866666666666667
/sims/280.csv	3	0.59
/sims/281.csv	3	0.5933333333333334
/sims/282.csv	3	0.5966666666666667
/sims/283.csv	3	0.6
/sims/284.csv	3	0.6033333333333334
/sims/285.csv	3	0.6066666666666667
/sims/286.csv	3	0.61
/sims/287.csv	3	0.6133333333333333
/sims/288.csv	3	0.6166666666666667
/sims/289.csv	3	0.62
/sims/290.csv	3	0.6233333333333334
/sims/291.csv	3	0.6266666666666666
/sims/292.csv	3	0.63
/sims/293.csv	3	0.6333333333333333
/sims/294.csv	3	0.6366666666666667
/sims/295.csv	3	0.64
/sims/296.csv	3	0.6433333333333334
/sims/297.csv	3	0.6466666666666666
/sims/298.csv	3	0.65
/sims/299.csv	3	0.6533333333333333
/sims/300.csv	3	0.6566666666666666
/sims/301.csv	3	0.66
/sims/302.csv	3	0.6633333333333333
/sims/303.csv	3	0.6666666666666666
/sims/304.csv	4	0.3333333333333333
/sims/305.csv	4	0.33666666666666667
/sims/306.csv	4	0.34
/sims/307.csv	4	0.3433333333333333
/sims/308.csv	4	0.3466666666666667
/sims/309.csv	4	0.35000000000000003
/sims/310.csv	4	0.35333333333333333
/sims/311.csv	4	0.3566666666666667
/sims/312.csv	4	0.36000000000000004
/sims/313.csv	4	0.36333333333333334
/sims/314.csv	4	0.3666666666666667
/sims/315.csv	4	0.37000000000000005
/sims/316.csv	4	0.37333333333333335
/sims/317.csv	4	0.37666666666666665
/sims/318.csv	4	0.38000000000000006
/sims/319.csv	4	0.3833333333333333
/sims/320.csv	4	0.38666666666666666
/sims/321.csv	4	0.38999999999999996
/sims/322.csv	4	0.3933333333333333
/sims/323.csv	4	0.39666666666666667
/sims/324.csv	4	0.39999999999999997
/sims/325.csv	4	0.4033333333333333
/sims/326.csv	4	0.4066666666666667
/sims/327.csv	4	0.41
/sims/328.csv	4	0.41333333333333333
/sims/329.csv	4	0.4166666666666667
/sims/330.csv	4	0.42
/sims/331.csv	4	0.42333333333333334
/sims/332.csv	4	0.4266666666666667
/sims/333.csv	4	0.43
/sims/334.csv	4	0.43333333333333335
/sims/335.csv	4	0.4366666666666667
/sims/336.csv	4	0.44
/sims/337.csv	4	0.44333333333333336
/sims/338.csv	4	0.4466666666666667
/sims/339.csv	4	0.45
/sims/340.csv	4	0.4533333333333333
/sims/341.csv	4	0.4566666666666667
/sims/342.csv	4	0.45999999999999996
/sims/343.csv	4	0.4633333333333334
/sims/344.csv	4	0.4666666666666666
/sims/345.csv	4	0.47000000000000003
/sims/346.csv	4	0.47333333333333333
/sims/347.csv	4	0.4766666666666666
/sims/348.csv	4	0.48
/sims/349.csv	4	0.48333333333333334
/sims/350.csv	4	0.48666666666666664
/sims/351.csv	4	0.49
/sims/352.csv	4	0.49333333333333335
/sims/353.csv	4	0.49666666666666665
/sims/354.csv	4	0.5
/sims/355.csv	4	0.5033333333333333
/sims/356.csv	4	0.5066666666666667
/sims/357.csv	4	0.51
/sims/358.csv	4	0.5133333333333333
/sims/359.csv	4	0.5166666666666667
/sims/360.csv	4	0.52
/sims/361.csv	4	0.5233333333333333
/sims/362.csv	4	0.5266666666666667
/sims/363.csv	4	0.5299999999999999
/sims/364.csv	4	0.5333333333333333
/sims/365.csv	4	0.5366666666666666
/sims/366.csv	4	0.54
/sims/367.csv	4	0.5433333333333333
/sims/368.csv	4	0.5466666666666667
/sims/369.csv	4	0.5499999999999999
/sims/370.csv	4	0.5533333333333333
/sims/371.csv	4	0.5566666666666666
/sims/372.csv	4	0.56
/sims/373.csv	4	0.5633333333333334
/sims/374.csv	4	0.5666666666666668
/sims/375.csv	4	0.57
/sims/376.csv	4	0.5733333333333334
/sims/377.csv	4	0.5766666666666667
/sims/378.csv	4	0.58
/sims/379.csv	4	0.5833333333333334
/sims/380.csv	4	0.5866666666666667
/sims/381.csv	4	0.59
/sims/382.csv	4	0.5933333333333334
/sims/383.csv	4	0.5966666666666667
/sims/384.csv	4	0.6
/sims/385.csv	4	0.6033333333333334
/sims/386.csv	4	0.6066666666666667
/sims/387.csv	4	0.61
/sims/388.csv	4	0.6133333333333333
/sims/389.csv	4	0.6166666666666667
/sims/390.csv	4	0.62
/sims/391.csv	4	0.6233333333333334
/sims/392.csv	4	0.6266666666666666
/sims/393.csv	4	0.63
/sims/394.csv	4	0.6333333333333333
/sims/395.csv	4	0.6366666666666667
/sims/396.csv	4	0.64
/sims/397.csv	4	0.6433333333333334
/sims/398.csv	4	0.6466666666666666
/sims/399.csv	4	0.65
/sims/400.csv	4	0.6533333333333333
/sims/401.csv	4	0.6566666666666666
/sims/402.csv	4	0.66
/sims/403.csv	4	0.6633333333333333
/sims/404.csv	4	0.6666666666666666
/sims/405.csv	5	0.3333333333333333
/sims/406.csv	5	0.33666666666666667
/sims/407.csv	5	0.34
/sims/408.csv	5	0.3433333333333333
/sims/409.csv	5	0.3466666666666667
/sims/410.csv	5	0.35000000000000003
/sims/411.csv	5	0.35333333333333333
/sims/412.csv	5	0.3566666666666667
/sims/413.csv	5	0.36000000000000004
/sims/414.csv	5	0.36333333333333334
/sims/415.csv	5	0.3666666666666667
/sims/416.csv	5	0.37000000000000005
/sims/417.csv	5	0.37333333333333335
/sims/418.csv	5	0.37666666666666665
/sims/419.csv	5	0.38000000000000006
/sims/420.csv	5	0.3833333333333333
/sims/421.csv	5	0.38666666666666666
/sims/422.csv	5	0.38999999999999996
/sims/423.csv	5	0.3933333333333333
/sims/424.csv	5	0.39666666666666667
/sims/425.csv	5	0.39999999999999997
/sims/426.csv	5	0.4033333333333333
/sims/427.csv	5	0.4066666666666667
/sims/428.csv	5	0.41
/sims/429.csv	5	0.41333333333333333
/sims/430.csv	5	0.4166666666666667
/sims/431.csv	5	0.42
/sims/432.csv	5	0.42333333333333334
/sims/433.csv	5	0.4266666666666667
/sims/434.csv	5	0.43
/sims/435.csv	5	0.43333333333333335
/sims/436.csv	5	0.4366666666666667
/sims/437.csv	5	0.44
/sims/438.csv	5	0.44333333333333336
/sims/439.csv	5	0.4466666666666667
/sims/440.csv	5	0.45
/sims/441.csv	5	0.4533333333333333
/sims/442.csv	5	0.4566666666666667
/sims/443.csv	5	0.45999999999999996
/sims/444.csv	5	0.4633333333333334
/sims/445.csv	5	0.4666666666666666
/sims/446.csv	5	0.47000000000000003
/sims/447.csv	5	0.47333333333333333
/sims/448.csv	5	0.4766666666666666
/sims/449.csv	5	0.48
/sims/450.csv	5	0.48333333333333334
/sims/451.csv	5	0.48666666666666664
/sims/452.csv	5	0.49
/sims/453.csv	5	0.49333333333333335
/sims/454.csv	5	0.49666666666666665
/sims/455.csv	5	0.5
/sims/456.csv	5	0.5033333333333333
/sims/457.csv	5	0.5066666666666667
/sims/458.csv	5	0.51
/sims/459.csv	5	0.5133333333333333
/sims/460.csv	5	0.5166666666666667
/sims/461.csv	5	0.52
/sims/462.csv	5	0.5233333333333333
/sims/463.csv	5	0.5266666666666667
/sims/464.csv	5	0.5299999999999999
/sims/465.csv	5	0.5333333333333333
/sims/466.csv	5	0.5366666666666666
/sims/467.csv	5	0.54
/sims/468.csv	5	0.5433333333333333
/sims/469.csv	5	0.5466666666666667
/sims/470.csv	5	0.5499999999999999
/sims/471.csv	5	0.5533333333333333
/sims/472.csv	5	0.5566666666666666
/sims/473.csv	5	0.56
/sims/474.csv	5	0.5633333333333334
/sims/475.csv	5	0.5666666666666668
/sims/476.csv	5	0.57
/sims/477.csv	5	0.5733333333333334
/sims/478.csv	5	0.5766666666666667
/sims/479.csv	5	0.58
/sims/480.csv	5	0.5833333333333334
/sims/481.csv	5	0.5866666666666667
/sims/482.csv	5	0.59
/sims/483.csv	5	0.5933333333333334
/sims/484.csv	5	0.5966666666666667
/sims/485.csv	5	0.6
/sims/486.csv	5	0.6033333333333334
/sims/487.csv	5	0.6066666666666667
/sims/488.csv	5	0.61
/sims/489.csv	5	0.6133333333333333
/sims/490.csv	5	0.6166666666666667
/sims/491.csv	5	0.62
/sims/492.csv	5	0.6233333333333334
/sims/493.csv	5	0.6266666666666666
/sims/494.csv	5	0.63
/sims/495.csv	5	0.6333333333333333
/sims/496.csv	5	0.6366666666666667
/sims/497.csv	5	0.64
/sims/498.csv	5	0.6433333333333334
/sims/499.csv	5	0.6466666666666666
/sims/500.csv	5	0.65
/sims/501.csv	5	0.6533333333333333
/sims/502.csv	5	0.6566666666666666
/sims/503.csv	5	0.66
/sims/504.csv	5	0.6633333333333333
/sims/505.csv	5	0.6666666666666666
/sims/506.csv	6	0.3333333333333333
/sims/507.csv	6	0.33666666666666667
/sims/508.csv	6	0.34
/sims/509.csv	6	0.3433333333333333
/sims/510.csv	6	0.3466666666666667
/sims/511.csv	6	0.35000000000000003
/sims/512.csv	6	0.35333333333333333
/sims/513.csv	6	0.3566666666666667
/sims/514.csv	6	0.36000000000000004
/sims/515.csv	6	0.36333333333333334
/sims/516.csv	6	0.3666666666666667
/sims/517.csv	6	0.37000000000000005
/sims/518.csv	6	0.37333333333333335
/sims/519.csv	6	0.37666666666666665
/sims/520.csv	6	0.38000000000000006
/sims/521.csv	6	0.3833333333333333
/sims/522.csv	6	0.38666666666666666
/sims/523.csv	6	0.38999999999999996
/sims/524.csv	6	0.3933333333333333
/sims/525.csv	6	0.39666666666666667
/sims/526.csv	6	0.39999999999999997
/sims/527.csv	6	0.4033333333333333
/sims/528.csv	6	0.4066666666666667
/sims/529.csv	6	0.41
/sims/530.csv	6	0.41333333333333333
/sims/531.csv	6	0.4166666666666667
/sims/532.csv	6	0.42
/sims/533.csv	6	0.42333333333333334
/sims/534.csv	6	0.4266666666666667
/sims/535.csv	6	0.43
/sims/536.csv	6	0.43333333333333335
/sims/537.csv	6	0.4366666666666667
/sims/538.csv	6	0.44
/sims/539.csv	6	0.44333333333333336
/sims/540.csv	6	0.4466666666666667
/sims/541.csv	6	0.45
/sims/542.csv	6	0.4533333333333333
/sims/543.csv	6	0.4566666666666667
/sims/544.csv	6	0.45999999999999996
/sims/545.csv	6	0.4633333333333334
/sims/546.csv	6	0.4666666666666666
/sims/547.csv	6	0.47000000000000003
/sims/548.csv	6	0.47333333333333333
/sims/549.csv	6	0.4766666666666666
/sims/550.csv	6	0.48
/sims/551.csv	6	0.48333333333333334
/sims/552.csv	6	0.48666666666666664
/sims/553.csv	6	0.49
/sims/554.csv	6	0.49333333333333335
/sims/555.csv	6	0.49666666666666665
/sims/556.csv	6	0.5
/sims/557.csv	6	0.5033333333333333
/sims/558.csv	6	0.5066666666666667
/sims/559.csv	6	0.51
/sims/560.csv	6	0.5133333333333333
/sims/561.csv	6	0.5166666666666667
/sims/562.csv	6	0.52
/sims/563.csv	6	0.5233333333333333
/sims/564.csv	6	0.5266666666666667
/sims/565.csv	6	0.5299999999999999
/sims/566.csv	6	0.5333333333333333
/sims/567.csv	6	0.5366666666666666
/sims/568.csv	6	0.54
/sims/569.csv	6	0.5433333333333333
/sims/570.csv	6	0.5466666666666667
/sims/571.csv	6	0.5499999999999999
/sims/572.csv	6	0.5533333333333333
/sims/573.csv	6	0.5566666666666666
/sims/574.csv	6	0.56
/sims/575.csv	6	0.5633333333333334
/sims/576.csv	6	0.5666666666666668
/sims/577.csv	6	0.57
/sims/578.csv	6	0.5733333333333334
/sims/579.csv	6	0.5766666666666667
/sims/580.csv	6	0.58
/sims/581.csv	6	0.5833333333333334
/sims/582.csv	6	0.5866666666666667
/sims/583.csv	6	0.59
/sims/584.csv	6	0.5933333333333334
/sims/585.csv	6	0.5966666666666667
/sims/586.csv	6	0.6
/sims/587.csv	6	0.6033333333333334
/sims/588.csv	6	0.6066666666666667
/sims/589.csv	6	0.61
/sims/590.csv	6	0.6133333333333333
/sims/591.csv	6	0.6166666666666667
/sims/592.csv	6	0.62
/sims/593.csv	6	0.6233333333333334
/sims/594.csv	6	0.6266666666666666
/sims/595.csv	6	0.63
/sims/596.csv	6	0.6333333333333333
/sims/597.csv	6	0.6366666666666667
/sims/598.csv	6	0.64
/sims/599.csv	6	0.6433333333333334
/sims/600.csv	6	0.6466666666666666
/sims/601.csv	6	0.65
/sims/602.csv	6	0.6533333333333333
/sims/603.csv	6	0.6566666666666666
/sims/604.csv	6	0.66
/sims/605.csv	6	0.6633333333333333
/sims/606.csv	6	0.6666666666666666
/sims/607.csv	7	0.3333333333333333
/sims/608.csv	7	0.33666666666666667
/sims/609.csv	7	0.34
/sims/610.csv	7	0.3433333333333333
/sims/611.csv	7	0.3466666666666667
/sims/612.csv	7	0.35000000000000003
/sims/613.csv	7	0.35333333333333333
/sims/614.csv	7	0.3566666666666667
/sims/615.csv	7	0.36000000000000004
/sims/616.csv	7	0.36333333333333334
/sims/617.csv	7	0.3666666666666667
/sims/618.csv	7	0.37000000000000005
/sims/619.csv	7	0.37333333333333335
/sims/620.csv	7	0.37666666666666665
/sims/621.csv	7	0.38000000000000006
/sims/622.csv	7	0.3833333333333333
/sims/623.csv	7	0.38666666666666666
/sims/624.csv	7	0.38999999999999996
/sims/625.csv	7	0.3933333333333333
/sims/626.csv	7	0.39666666666666667
/sims/627.csv	7	0.39999999999999997
/sims/628.csv	7	0.4033333333333333
/sims/629.csv	7	0.4066666666666667
/sims/630.csv	7	0.41
/sims/631.csv	7	0.41333333333333333
/sims/632.csv	7	0.4166666666666667
/sims/633.csv	7	0.42
/sims/634.csv	7	0.42333333333333334
/sims/635.csv	7	0.4266666666666667
/sims/636.csv	7	0.43
/sims/637.csv	7	0.43333333333333335
/sims/638.csv	7	0.4366666666666667
/sims/639.csv	7	0.44
/sims/640.csv	7	0.44333333333333336
/sims/641.csv	7	0.4466666666666667
/sims/642.csv	7	0.45
/sims/643.csv	7	0.4533333333333333
/sims/644.csv	7	0.4566666666666667
/sims/645.csv	7	0.45999999999999996
/sims/646.csv	7	0.4633333333333334
/sims/647.csv	7	0.4666666666666666
/sims/648.csv	7	0.47000000000000003
/sims/649.csv	7	0.47333333333333333
/sims/650.csv	7	0.4766666666666666
/sims/651.csv	7	0.48
/sims/652.csv	7	0.48333333333333334
/sims/653.csv	7	0.48666666666666664
/sims/654.csv	7	0.49
/sims/655.csv	7	0.49333333333333335
/sims/656.csv	7	0.49666666666666665
/sims/657.csv	7	0.5
/sims/658.csv	7	0.5033333333333333
/sims/659.csv	7	0.5066666666666667
/sims/660.csv	7	0.51
/sims/661.csv	7	0.5133333333333333
/sims/662.csv	7	0.5166666666666667
/sims/663.csv	7	0.52
/sims/664.csv	7	0.5233333333333333
/sims/665.csv	7	0.5266666666666667
/sims/666.csv	7	0.5299999999999999
/sims/667.csv	7	0.5333333333333333
/sims/668.csv	7	0.5366666666666666
/sims/669.csv	7	0.54
/sims/670.csv	7	0.5433333333333333
/sims/671.csv	7	0.5466666666666667
/sims/672.csv	7	0.5499999999999999
/sims/673.csv	7	0.5533333333333333
/sims/674.csv	7	0.5566666666666666
/sims/675.csv	7	0.56
/sims/676.csv	7	0.5633333333333334
/sims/677.csv	7	0.5666666666666668
/sims/678.csv	7	0.57
/sims/679.csv	7	0.5733333333333334
/sims/680.csv	7	0.5766666666666667
/sims/681.csv	7	0.58
/sims/682.csv	7	0.5833333333333334
/sims/683.csv	7	0.5866666666666667
/sims/684.csv	7	0.59
/sims/685.csv	7	0.5933333333333334
/sims/686.csv	7	0.5966666666666667
/sims/687.csv	7	0.6
/sims/688.csv	7	0.6033333333333334
/sims/689.csv	7	0.6066666666666667
/sims/690.csv	7	0.61
/sims/691.csv	7	0.6133333333333333
/sims/692.csv	7	0.6166666666666667
/sims/693.csv	7	0.62
/sims/694.csv	7	0.6233333333333334
/sims/695.csv	7	0.6266666666666666
/sims/696.csv	7	0.63
/sims/697.csv	7	0.6333333333333333
/sims/698.csv	7	0.6366666666666667
/sims/699.csv	7	0.64
/sims/700.csv	7	0.6433333333333334
/sims/701.csv	7	0.6466666666666666
/sims/702.csv	7	0.65
/sims/703.csv	7	0.6533333333333333
/sims/704.csv	7	0.6566666666666666
/sims/705.csv	7	0.66
/sims/706.csv	7	0.6633333333333333
/sims/707.csv	7	0.6666666666666666
/sims/708.csv	8	0.3333333333333333
/sims/709.csv	8	0.33666666666666667
/sims/710.csv	8	0.34
/sims/711.csv	8	0.3433333333333333
/sims/712.csv	8	0.3466666666666667
/sims/713.csv	8	0.35000000000000003
/sims/714.csv	8	0.35333333333333333
/sims/715.csv	8	0.3566666666666667
/sims/716.csv	8	0.36000000000000004
/sims/717.csv	8	0.36333333333333334
/sims/718.csv	8	0.3666666666666667
/sims/719.csv	8	0.37000000000000005
/sims/720.csv	8	0.37333333333333335
/sims/721.csv	8	0.37666666666666665
/sims/722.csv	8	0.38000000000000006
/sims/723.csv	8	0.3833333333333333
/sims/724.csv	8	0.38666666666666666
/sims/725.csv	8	0.38999999999999996
/sims/726.csv	8	0.3933333333333333
/sims/727.csv	8	0.39666666666666667
/sims/728.csv	8	0.39999999999999997
/sims/729.csv	8	0.4033333333333333
/sims/730.csv	8	0.4066666666666667
/sims/731.csv	8	0.41
/sims/732.csv	8	0.41333333333333333
/sims/733.csv	8	0.4166666666666667
/sims/734.csv	8	0.42
/sims/735.csv	8	0.42333333333333334
/sims/736.csv	8	0.4266666666666667
/sims/737.csv	8	0.43
/sims/738.csv	8	0.43333333333333335
/sims/739.csv	8	0.4366666666666667
/sims/740.csv	8	0.44
